Source,Target,Type,Weight,Timeset
0x3df03ae2b4e5a2b82192031e13bca98a7e3fcc18,0xb394f1aa30ba874df3ae6097bf4c2474b2d8f3ac,Directed,428.129639894,2021-05-01T08:45:15
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,313.961735922,2021-05-01T08:45:15
0x3df03ae2b4e5a2b82192031e13bca98a7e3fcc18,0xe32a5c7604c675ae4668a6fb0d86b47ef3ad159e,Directed,513.755567873,2021-05-01T08:47:05
0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,0x357931791284f40765b462aa7ad217ebf82920cb,Directed,428.129639894,2021-05-01T08:47:05
0xa122355892040d2cf7bb3723fc97335377aedb1f,0x821020d081652df0a704822897c1fa064963304f,Directed,456.671615887,2021-05-01T08:47:31
0xf862c9413f2cc21ebfda534ecfa6df4f59f0b197,0x15f7320adb990020956d29edb6ba17f3d468001e,Directed,285.419759929,2021-05-01T08:47:38
0x22aa3f5d1daffe1a9df298e79a0cf2f98c1b92ff,0x586dcc88a7daa6655001f8e0a30fa4c4ea06abc5,Directed,285.419759929,2021-05-01T08:47:38
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0x68e7589134a235c00c11bd3a49dfa5ee9625b87d,Directed,313.961735922,2021-05-01T08:47:38
0x1439b4d5a72343b68f12398c649df99d76b2af53,0xa2140e9c5ea863da58521737e566d27087e198c9,Directed,296.836550327,2021-05-01T08:47:48
0x6d938cbe86b4763691f702577d4046f656acb3c8,0x813ec5facf289bd41365a8f1c9038a1228e95201,Directed,371.045687908,2021-05-01T08:47:48
0x3df03ae2b4e5a2b82192031e13bca98a7e3fcc18,0x87755c54098374fa98f1f7a2672cfa900b61508b,Directed,285.419759929,2021-05-01T08:47:48
0x230d3d9c0f122a11fddf8d63eb9cb567c5b6b994,0x72bffe52ab034798d53efced1a5a958d128dd6c4,Directed,428.129639894,2021-05-01T08:47:48
0x22aa3f5d1daffe1a9df298e79a0cf2f98c1b92ff,0xb52ce007a32b9ec2dcdfc63f528a5e25f3eea895,Directed,285.419759929,2021-05-01T08:47:52
0x08d816526bdc9d077dd685bd9fa49f58a5ab8e48,0xf78cd306b23031de9e739a5bcde61764e82ad5ef,Directed,570.839519859,2021-05-01T08:47:59
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0xdd6fdcfe280eb7b1f9165349c3da8784530a1b13,Directed,399.587663901,2021-05-01T08:47:59
0x951b6d50d07c39b0f97a7bb2f5c1e96f07a093d3,0x25f8cc6c8c4af1076a38872c8b110874dcb144a8,Directed,856.259279788,2021-05-01T08:48:09
0x2624e6bdce94156695330a43617de537518052f0,0x2c123fc5c27888571cd525e8ae9b0c5ff848386d,Directed,570.839519859,2021-05-01T08:48:32
0xf862c9413f2cc21ebfda534ecfa6df4f59f0b197,0xb16b1a92b9fc6cae3aca2d1c77f9d592a38adff0,Directed,285.419759929,2021-05-01T08:48:32
0x550e970e31a45b06df01a00b1c89a478d4d5e00a,0x68e7589134a235c00c11bd3a49dfa5ee9625b87d,Directed,342.503711915,2021-05-01T08:49:22
0x230d3d9c0f122a11fddf8d63eb9cb567c5b6b994,0x2d5a2f581d70f89464cf80c159c31331cde3f809,Directed,713.549399823,2021-05-01T08:49:22
0xf862c9413f2cc21ebfda534ecfa6df4f59f0b197,0xb9f278fe221ccce7b3fbb8a8c1dc5bff49918054,Directed,285.419759929,2021-05-01T08:49:57
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0x357931791284f40765b462aa7ad217ebf82920cb,Directed,371.045687908,2021-05-01T08:50:00
0xf862c9413f2cc21ebfda534ecfa6df4f59f0b197,0xb9f278fe221ccce7b3fbb8a8c1dc5bff49918054,Directed,285.419759929,2021-05-01T08:50:55
0x3d6a89c8751a45dd577a4c1f3b34e71c58236193,0xe2da7fe4f82af891c3d23a7ecabd1f7d7562bf09,Directed,950.447800565,2021-05-01T08:50:56
0x8b0c8c18993a31f57e60d81761f532ef14633153,0xc4b0d0a7717905d342926958453e0654806850bb,Directed,342.503711915,2021-05-01T08:51:15
0x15f7320adb990020956d29edb6ba17f3d468001e,0xd49322add203c8e04acdd53b7ff14b5e0ac861d7,Directed,285.419759929,2021-05-01T08:51:15
0x339ea14d82373cdbd329ad32a1f192d3c5c1efc4,0x99d67fa0dfbda75ff5231d609ab7116e2326264a,Directed,513.755567873,2021-05-01T08:51:40
0xfeafad2a1e88c1e54a27f460ea72b60259e41285,0xe91cbc483a8fda6bc377ad8b8c717f386a93d349,Directed,713.549399823,2021-05-01T08:51:40
0x38a161d47f01b375f505fcb13e73a315819c7eb3,0x357931791284f40765b462aa7ad217ebf82920cb,Directed,285.419759929,2021-05-01T08:51:40
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0x3572db2e377a4efeca5cbd58a241979c7cdb00ae,Directed,285.419759929,2021-05-01T08:51:55
0x5eb3c1f4f478bcbeba5aa02d293fd7a1a9b0ec07,0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,Directed,756.362363813,2021-05-01T08:52:43
0xf862c9413f2cc21ebfda534ecfa6df4f59f0b197,0x87755c54098374fa98f1f7a2672cfa900b61508b,Directed,285.419759929,2021-05-01T08:52:45
0x8b836fccfdd21ad00cddd924501fbdb00466d1fe,0x91215714613ec4554eadc9563669751cbcf265d0,Directed,570.839519859,2021-05-01T08:53:04
0xf862c9413f2cc21ebfda534ecfa6df4f59f0b197,0x821020d081652df0a704822897c1fa064963304f,Directed,285.419759929,2021-05-01T08:53:31
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0xf1952677134e0230ecdd586decce30ebf04a03ca,Directed,342.503711915,2021-05-01T08:53:53
0x38a161d47f01b375f505fcb13e73a315819c7eb3,0x651350a0ddab993dd69eb18fe63914a90bdca006,Directed,285.419759929,2021-05-01T08:53:53
0x38a161d47f01b375f505fcb13e73a315819c7eb3,0xeef56f5043917b02ae94ab6ef343540e8b251ab7,Directed,285.419759929,2021-05-01T08:54:04
0x3d6a89c8751a45dd577a4c1f3b34e71c58236193,0xa8e376248fb85dd9680fdbeecc3ec72e20c37cac,Directed,351.066304713,2021-05-01T08:54:45
0xae9deddf056811f91fb58208a0ef973e1eecc911,0xe91cbc483a8fda6bc377ad8b8c717f386a93d349,Directed,1712.518559576,2021-05-01T08:55:12
0xa078efb1e49bd30fc720fb8f6aadc2228b15a53d,0xf1952677134e0230ecdd586decce30ebf04a03ca,Directed,271.148771933,2021-05-01T08:55:12
0xc3fd1227da579220afeb28b400dacc4ad6523c7c,0xe4d493e868e19baffebf2f12ef05a4149b84e221,Directed,456.671615887,2021-05-01T08:55:20
0x5d8e2c078d8851dd295eada3622ab90e605652b1,0xd61063bbf284043d84959ed03a7ebd30424d8fba,Directed,428.129639894,2021-05-01T08:56:06
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0xb9f278fe221ccce7b3fbb8a8c1dc5bff49918054,Directed,285.419759929,2021-05-01T08:56:28
0x92e9b91aa2171694d740e7066f787739ca1af9de,0xd5a771da32a392036a98f7da6b11d46d6d1c61f9,Directed,342.503711915,2021-05-01T08:57:33
0xb8c9d38ba6924095062a92a581326a3ececf62d9,0x62cb05fc74548cb01b5d6c9c846bd0c06a42be9e,Directed,317.101353282,2021-05-01T08:57:33
0xe68705ee4f07365c31fb7927f7da89dfe710ec5b,0xd4a08cf067c83d1b2cc1d26831569b7850804be7,Directed,1427.098799647,2021-05-01T08:57:37
0xf862c9413f2cc21ebfda534ecfa6df4f59f0b197,0x3572db2e377a4efeca5cbd58a241979c7cdb00ae,Directed,285.419759929,2021-05-01T08:58:41
0x8b0c8c18993a31f57e60d81761f532ef14633153,0xa1b1a631c0c1dd4899dec7c343ee59ad21867803,Directed,627.923471845,2021-05-01T08:58:41
0x2e73766478551164b31d48e47f0cd2e0a7e39cd5,0x586dcc88a7daa6655001f8e0a30fa4c4ea06abc5,Directed,727.82038782,2021-05-01T08:59:19
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0x03d183a8fcd3efc790a6f855cfa96901bbb889bc,Directed,342.503711915,2021-05-01T08:59:20
0xcc22f5b0f39d10be2a5414a53650b281538130a9,0xa122355892040d2cf7bb3723fc97335377aedb1f,Directed,509.609026357,2021-05-01T09:00:45
0x5eb3c1f4f478bcbeba5aa02d293fd7a1a9b0ec07,0x5a202959d131e6c167c1b576387ccdc43be5acb8,Directed,345.40167342,2021-05-01T09:01:09
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0x266026af05030f4ecbf609efaea97e6f7c2096dd,Directed,311.427738329,2021-05-01T09:01:26
0xda6ad74619e62503c4cbefbe02ae05c8f4314591,0x84e70ca6414931e3fc424b800f5f7b6d5b6c613a,Directed,424.674188631,2021-05-01T09:01:30
0x44bcd89d8534970351969cabdb82d9cdae07f9c0,0x148089038088cc49cdcf26e0f96776c25e5cfacd,Directed,1698.696754524,2021-05-01T09:01:30
0xcf3e45b271ba78923af1e287159b6667a1867a3a,0xa32fcc1b3d4e2b597cf626f98228e68b63ef46f0,Directed,509.609026357,2021-05-01T09:01:40
0x5e6975dd6d81f76872f094e0c595927e58832332,0x3185fad637cf50bae9ad59329abe9060ce2776e5,Directed,509.609026357,2021-05-01T09:01:40
0xdc0b3127a71367227311f02fe4dda2a6ccdbae78,0x26db774e3c5ed9d8930e89aadd598cb6e498d369,Directed,402.024898571,2021-05-01T09:01:40
0x557adb91031c40ae6f5788166b1f7c498b83c8ff,0x09238a2aa20600e9773990677d17fef91e688523,Directed,2831.161257541,2021-05-01T09:01:40
0xa94959d82c3215fcee6bf8f47ebea6ee6c22d641,0x5c5fc4680aafa2ced7b5826883c1a26dce05ec4d,Directed,325.583544617,2021-05-01T09:01:40
0xb2ae49c0ae0a0cbefb3cd050de7915516d0c3082,0xdd0ba60ae5d864827e6d96bca365b6945521f055,Directed,339.739350905,2021-05-01T09:02:22
